,patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
26254,fig|562.23545.peg.1183,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23545.562.23545.con.0004.CDS.13140.13289.fwd,,562.23545,,PATRIC,K-mer Search,
26263,fig|562.23545.peg.542,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23545.562.23545.con.0002.CDS.8529.9686.rev,,562.23545,,PATRIC,K-mer Search,
26271,fig|562.23545.peg.2449,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.23545.562.23545.con.0009.CDS.3039.3413.rev,,562.23545,,PATRIC,K-mer Search,
26274,fig|562.23545.peg.495,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23545.562.23545.con.0001.CDS.478484.478702.rev,,562.23545,,PATRIC,K-mer Search,
26280,fig|562.23546.peg.4040,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23546.562.23546.con.0025.CDS.18323.18757.rev,,562.23546,,PATRIC,K-mer Search,
26288,fig|562.23546.peg.4039,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23546.562.23546.con.0025.CDS.17919.18302.rev,,562.23546,,PATRIC,K-mer Search,
26294,fig|562.23546.peg.858,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23546.562.23546.con.0003.CDS.93274.94467.rev,,562.23546,,PATRIC,K-mer Search,
26300,fig|562.23547.peg.3533,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23547.562.23547.con.0022.CDS.39776.40423.fwd,,562.23547,,PATRIC,K-mer Search,
26309,fig|562.23547.peg.2551,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23547.562.23547.con.0014.CDS.3235.6339.rev,,562.23547,,PATRIC,K-mer Search,
26310,fig|562.23547.peg.2552,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23547.562.23547.con.0014.CDS.6351.7508.rev,,562.23547,,PATRIC,K-mer Search,
26312,fig|562.23547.peg.552,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23547.562.23547.con.0002.CDS.257707.258180.fwd,,562.23547,,PATRIC,K-mer Search,
26321,fig|562.23547.peg.1539,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.23547.562.23547.con.0008.CDS.3039.3413.rev,,562.23547,,PATRIC,K-mer Search,
26333,fig|562.23548.peg.3826,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23548.562.23548.con.0023.CDS.26649.26867.rev,,562.23548,,PATRIC,K-mer Search,
26334,fig|562.23548.peg.3828,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23548.562.23548.con.0023.CDS.27303.27737.rev,,562.23548,,PATRIC,K-mer Search,
26337,fig|562.23548.peg.339,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23548.562.23548.con.0001.CDS.362993.364531.rev,,562.23548,,PATRIC,K-mer Search,
26339,fig|562.23548.peg.4753,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(B)",tetracycline,PATRIC.562.23548.562.23548.con.0057.CDS.6310.7515.rev,,562.23548,,CARD,BLAT,100.0
26346,fig|562.23548.peg.451,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23548.562.23548.con.0002.CDS.101258.101905.fwd,,562.23548,,PATRIC,K-mer Search,
26351,fig|562.23549.peg.1625,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.23549.562.23549.con.0005.CDS.188087.189319.rev,,562.23549,,PATRIC,K-mer Search,
26353,fig|562.23549.peg.949,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23549.562.23549.con.0003.CDS.99616.100809.rev,,562.23549,,PATRIC,K-mer Search,
26360,fig|562.23549.peg.948,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23549.562.23549.con.0003.CDS.96444.99593.rev,,562.23549,,PATRIC,K-mer Search,
26364,fig|562.23549.peg.496,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23549.562.23549.con.0002.CDS.8529.9686.rev,,562.23549,,PATRIC,K-mer Search,
26374,fig|562.23549.peg.1706,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23549.562.23549.con.0005.CDS.277385.277534.rev,,562.23549,,PATRIC,K-mer Search,
26381,fig|562.23551.peg.2951,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23551.562.23551.con.0014.CDS.82231.82821.fwd,,562.23551,,PATRIC,K-mer Search,
26387,fig|562.23551.peg.646,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23551.562.23551.con.0002.CDS.266521.267168.fwd,,562.23551,,PATRIC,K-mer Search,
26394,fig|562.23551.peg.1011,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23551.562.23551.con.0004.CDS.54505.56253.fwd,,562.23551,,CARD,BLAT,100.0
26397,fig|562.23551.peg.1198,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.23551.562.23551.con.0004.CDS.237168.240686.rev,,562.23551,,CARD,BLAT,97.0
26408,fig|562.23552.peg.7,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23552.562.23552.con.0001.CDS.5606.8710.rev,,562.23552,,PATRIC,K-mer Search,
26409,fig|562.23552.peg.955,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23552.562.23552.con.0002.CDS.460030.460413.rev,,562.23552,,PATRIC,K-mer Search,
26413,fig|562.23552.peg.4526,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23552.562.23552.con.0032.CDS.37579.39117.fwd,,562.23552,,PATRIC,K-mer Search,
26414,fig|562.23552.peg.2935,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23552.562.23552.con.0011.CDS.100631.101278.fwd,,562.23552,,PATRIC,K-mer Search,
26427,fig|562.23553.peg.26,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.23553.562.23553.con.0001.CDS.24232.26253.rev,,562.23553,,CARD,BLAT,100.0
26433,fig|562.23553.peg.3317,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23553.562.23553.con.0020.CDS.37597.39135.fwd,,562.23553,,CARD,BLAT,100.0
26434,fig|562.23553.peg.812,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23553.562.23553.con.0003.CDS.5413.8517.rev,,562.23553,,PATRIC,K-mer Search,
26435,fig|562.23553.peg.1953,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.23553.562.23553.con.0008.CDS.24437.27064.fwd,,562.23553,,PATRIC,K-mer Search,
26436,fig|562.23553.peg.632,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23553.562.23553.con.0002.CDS.175582.177330.rev,,562.23553,,CARD,BLAT,100.0
26437,fig|562.23553.peg.2329,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23553.562.23553.con.0010.CDS.131523.132170.fwd,,562.23553,,PATRIC,K-mer Search,
26444,fig|562.23553.peg.1301,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23553.562.23553.con.0004.CDS.172067.172657.rev,,562.23553,,PATRIC,K-mer Search,
26459,fig|562.23554.peg.2265,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23554.562.23554.con.0008.CDS.164045.165583.rev,,562.23554,,CARD,BLAT,100.0
26461,fig|562.23554.peg.3004,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.23554.562.23554.con.0012.CDS.165434.166057.rev,,562.23554,,PATRIC,K-mer Search,
26466,fig|562.23554.peg.696,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23554.562.23554.con.0002.CDS.185824.186414.fwd,,562.23554,,PATRIC,K-mer Search,
26476,fig|562.23555.peg.3480,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23555.562.23555.con.0047.CDS.21207.21590.fwd,,562.23555,,PATRIC,K-mer Search,
26478,fig|562.23555.peg.602,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23555.562.23555.con.0005.CDS.36457.37047.fwd,,562.23555,,PATRIC,K-mer Search,
26490,fig|562.23555.peg.988,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.23555.562.23555.con.0008.CDS.73503.74351.rev,,562.23555,,PATRIC,K-mer Search,
26497,fig|562.23555.peg.2039,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.23555.562.23555.con.0020.CDS.5667.8081.rev,,562.23555,,PATRIC,K-mer Search,
26499,fig|562.23555.peg.541,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23555.562.23555.con.0004.CDS.103515.106664.rev,,562.23555,,PATRIC,K-mer Search,
26500,fig|562.23556.peg.3172,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23556.562.23556.con.0012.CDS.99296.100489.rev,,562.23556,,PATRIC,K-mer Search,
26516,fig|562.23556.peg.4832,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.23556.562.23556.con.0054.CDS.2336.3175.rev,,562.23556,,CARD,BLAT,100.0
26520,fig|562.23556.peg.42,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23556.562.23556.con.0001.CDS.71087.71491.rev,,562.23556,,PATRIC,K-mer Search,
26523,fig|562.23556.peg.570,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.23556.562.23556.con.0002.CDS.31330.34824.fwd,,562.23556,,CARD,BLAT,98.0
26527,fig|562.23557.peg.1135,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23557.562.23557.con.0002.CDS.466821.468569.rev,,562.23557,,CARD,BLAT,100.0
26539,fig|562.23557.peg.519,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23557.562.23557.con.0001.CDS.470476.470880.fwd,,562.23557,,PATRIC,K-mer Search,
26547,fig|562.23557.peg.1960,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23557.562.23557.con.0005.CDS.41536.42729.fwd,,562.23557,,PATRIC,K-mer Search,
26560,fig|562.23558.peg.590,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23558.562.23558.con.0002.CDS.271918.273456.rev,,562.23558,,CARD,BLAT,100.0
26564,fig|562.23558.peg.1267,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.23558.562.23558.con.0005.CDS.191435.194953.rev,,562.23558,,CARD,BLAT,97.0
26576,fig|562.23559.peg.4663,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23559.562.23559.con.0073.CDS.5457.5606.rev,,562.23559,,PATRIC,K-mer Search,
26583,fig|562.23559.peg.4362,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23559.562.23559.con.0060.CDS.21501.21884.rev,,562.23559,,PATRIC,K-mer Search,
26584,fig|562.23559.peg.3033,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.23559.562.23559.con.0027.CDS.57644.58504.fwd,,562.23559,,PATRIC,K-mer Search,
26587,fig|562.23559.peg.3244,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23559.562.23559.con.0031.CDS.8499.9656.rev,,562.23559,,PATRIC,K-mer Search,
26596,fig|562.23559.peg.1627,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.23559.562.23559.con.0010.CDS.79347.80579.fwd,,562.23559,,PATRIC,K-mer Search,
26599,fig|562.23559.peg.720,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.23559.562.23559.con.0004.CDS.3039.3413.rev,,562.23559,,PATRIC,K-mer Search,
26602,fig|562.23561.peg.707,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.23561.562.23561.con.0002.CDS.212146.214773.rev,,562.23561,,PATRIC,K-mer Search,
26607,fig|562.23561.peg.3586,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.23561.562.23561.con.0018.CDS.75765.79259.rev,,562.23561,,CARD,BLAT,98.0
26619,fig|562.23561.peg.483,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23561.562.23561.con.0001.CDS.488085.488303.rev,,562.23561,,PATRIC,K-mer Search,
26630,fig|562.23562.peg.4230,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23562.562.23562.con.0031.CDS.21958.22371.fwd,,562.23562,,PATRIC,K-mer Search,
26640,fig|562.23562.peg.4272,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23562.562.23562.con.0032.CDS.28207.28641.fwd,,562.23562,,PATRIC,K-mer Search,
26644,fig|562.23562.peg.2541,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23562.562.23562.con.0011.CDS.118370.119908.rev,,562.23562,,CARD,BLAT,100.0
